effective_date,ticker,book_equity,net_income,sales,operating_cash_flow
2014-09-30,JP1073,5997745497.6511345,172203546.25531363,3428221741.7445927,182403993.19084296
2014-09-30,JP1074,64147258081.260376,-843532321.0867308,17802693080.647392,1787620527.2667835
2014-09-30,JP1075,28252929771.73215,-201357504.70720074,3267300793.634828,43378667.37690999
2014-09-30,JP1076,9896446151.544413,352373373.25635254,10240551202.990486,207618099.35161558
2014-09-30,JP1077,10962604537.652575,152468432.58092377,2934826883.660482,122362190.78919552
2014-09-30,JP1078,11035863282.947224,167969487.55466178,6486216160.182379,312315660.7386303
2014-09-30,JP1079,43068111053.12767,704379964.5218276,17641035121.228077,926703231.0513443
2014-09-30,JP1080,34015740279.56061,377881444.53151953,12036579997.880533,485485558.5776018
2014-09-30,JP1081,31193380732.48474,1455634166.2809935,32531746153.612785,1753690732.082229
2014-09-30,JP1082,38345413209.310265,548444628.9442204,19529471195.163002,684171136.2955909
2014-09-30,JP1083,71496947354.71992,2957065577.247144,72798779527.11609,4308020150.724854
2014-09-30,JP1084,12047804411.512573,367045059.2809918,438693987.7910148,-193488606.72699997
2014-09-30,JP1085,6110656829.63712,-18028247.54180805,3414685908.196638,219482451.6407542
2014-09-30,JP1086,74902874641.63412,-53688056.01727201,28253380589.781704,611571396.6805161
2014-09-30,JP1087,19366706423.26433,404679230.2439971,4932827081.287631,615057356.0434309
2014-09-30,JP1088,110285658583.26701,350739577.5261824,21351883522.3617,-635135483.8439931
2014-09-30,JP1089,40046322887.03801,873010945.432947,15170845158.112745,619215468.928159
2014-09-30,JP1090,23471691149.4514,586531105.335022,16306846946.252825,798057298.6148026
2014-09-30,JP1091,39662084068.24538,-140997930.4957444,8981126876.843931,-968003731.6347344
2014-09-30,JP1092,199667143099.64645,8616241805.017712,80107629689.52463,3764924308.667434
2014-09-30,JP1093,232751318718.75897,1558965082.14268,97119679059.74284,4768111220.199588
2014-09-30,JP1094,16701382346.580467,590594850.0890208,11181470540.85292,1408103411.652188
2014-09-30,JP1095,22090752558.56853,881550580.2840266,19944073126.88417,868073696.6715276
2014-09-30,JP1096,69315322365.45467,491871403.8092589,37177078892.17972,2124783245.3941867
2014-09-30,JP1097,9186737473.4634,241513934.4220317,6477908585.39235,136729109.50389886
2014-09-30,JP1098,49122581749.5472,777222526.4714067,12587557118.330519,1136662605.7893317
2014-09-30,JP1099,27474997003.062634,646509027.503388,10590151182.672245,609809167.7435691
2014-09-30,JP1100,33124895500.84784,726811890.690977,10433520564.733644,91319097.36021185
2014-09-30,JP1101,16533066508.329124,197271222.19802544,6531739877.230482,323767926.9878105
2014-09-30,JP1102,8006685291.571574,191374319.6302584,3029986164.2900667,165676826.26089624
2014-09-30,JP1103,3503848703.0697937,14863221.992467662,833799684.4925067,-83412777.11543982
2014-09-30,JP1104,12374151989.592682,200817233.8802204,4115426495.555969,377246703.1369342
2014-09-30,JP1105,13584050056.415726,288987674.2021978,7503543120.489275,617781133.3856559
2014-09-30,JP1106,17593188230.609276,922659027.681803,25530066254.018993,1285115198.6125934
2014-09-30,JP1107,173015895180.76938,8120071647.480009,188057850754.05142,8282771402.954643
2014-09-30,JP1108,120384174995.11949,860863129.7607425,30048435786.933697,477082815.57625884
2014-09-30,JP1109,6397655244.677237,-33564206.48633166,4184765245.9773335,150002343.45114282
2014-09-30,JP1110,49831857168.89548,910794419.2250589,7991474736.134302,-162997255.720884
2014-09-30,JP1111,15852154044.154264,420336711.3202093,6792577040.252105,251525384.03607935
2014-09-30,JP1112,14717811569.916183,582378503.6231949,9380150233.144526,548015370.0458442
2014-09-30,JP1113,38613325673.96929,968967389.2237259,23675496020.404427,1312341151.6677108
2014-09-30,JP1114,45660624695.493164,-239042631.8573032,16986706672.395082,1196132506.421514
2014-09-30,JP1115,12713980716.091087,99145554.27054814,4483732951.9318285,197798828.86393443
2014-09-30,JP1116,77953008823.89569,-1016313152.3551711,9523357666.763258,263992622.9831651
2014-09-30,JP1117,9184540578.452982,177992399.96208397,3602229821.533399,112503795.259331
2014-09-30,JP1118,63654000112.809395,129338149.20576738,8806347213.548944,434232956.955376
2014-09-30,JP1119,327879813373.8057,-991990908.359094,137871866921.3485,4967957001.765286
2014-12-31,JP1000,43086682721.76874,490198589.42003775,6797141970.411946,527781750.0893373
2014-12-31,JP1001,37337272479.81403,672972666.4649824,19513907378.856506,667779508.6698211
2014-12-31,JP1002,114808413801.59593,1169893653.0895314,31626552198.044884,383174396.9518591
2014-12-31,JP1003,20469670437.439255,244106318.57819042,8832700699.978601,550149370.2744884
2014-12-31,JP1004,9161762059.742783,534068680.1466385,15307656372.878012,808757432.076697
2014-12-31,JP1005,100654755497.55725,531174504.57679313,64044946202.28511,3946603555.463968
2014-12-31,JP1006,11764470421.430492,298568893.2060678,8999785500.73535,448834780.07367533
2014-12-31,JP1007,12613792739.226622,135243387.99676022,1987335627.844149,219443388.5176984
2014-12-31,JP1008,41653771971.46708,367534888.7263805,7741480646.987241,389826164.7418431
2014-12-31,JP1009,50343693821.126915,-249421506.21113285,15945321487.868006,-217155897.9230615
2014-12-31,JP1010,51019781977.66689,436299411.07171756,9335836982.934626,632053927.9017079
2014-12-31,JP1011,139247744006.497,984348548.8759677,16682832878.444862,-191655160.0484219
2014-12-31,JP1012,60916073426.60775,1060940790.2045245,41715245761.93575,2008716767.5945022
2014-12-31,JP1013,90294379591.7695,573767879.1663438,24765038732.67154,2735429047.9503136
2014-12-31,JP1014,50315569042.847244,-121528884.9281445,16603154055.208796,492196117.06909674
2014-12-31,JP1015,192622018858.96964,5622189898.606606,73989771214.40305,6956836513.016919
2014-12-31,JP1016,25104473841.97935,304938702.1991484,13796769638.909513,669860719.0012269
2014-12-31,JP1017,3778372131.461002,107967921.1678597,2467333887.108458,142945535.8104569
2014-12-31,JP1018,231411440859.17337,4064963392.7208123,118149648748.53345,6096230123.187523
2014-12-31,JP1019,22568765953.686516,889232492.3031112,22644441395.212227,797761898.803628
2014-12-31,JP1020,28779809098.573822,644607673.1633704,16080621304.047064,864229511.0440305
2014-12-31,JP1021,96383954913.00078,1803270534.997393,34707017289.911224,1432841271.1332428
2014-12-31,JP1022,6412459137.322305,93258962.78612119,97055819.86513318,-12527957.181890456
2014-12-31,JP1023,7818786430.123714,110210151.34483664,5221588699.086026,328516018.2622448
2014-12-31,JP1024,6133349929.2133,47320072.82423474,2029945877.8618128,80393499.9865232
2014-12-31,JP1025,10767704895.40527,192342302.0142151,4405122243.457805,234632887.7972827
2014-12-31,JP1026,64905012763.6273,825841282.5351844,15184433283.475117,1074004933.403003
2014-12-31,JP1027,41944657413.87477,377208016.194364,18304646719.359173,364410685.0302943
2014-12-31,JP1028,62750952004.91693,582990472.1958028,26469285598.87524,1820676639.1618078
2014-12-31,JP1029,6980282755.473223,99527667.54143213,2982779540.437442,207018084.65102622
2014-12-31,JP1030,7947419165.06738,64188559.168421745,1352887878.6058657,58198836.248597234
2014-12-31,JP1031,22681486651.95785,-42776962.55670417,9162944626.507156,515482729.04106927
2014-12-31,JP1032,13031176971.928896,37096769.063317284,1855115636.479772,-148860229.06679538
2014-12-31,JP1033,33057317669.24182,292380292.31568843,12827263251.679455,14529250.876664856
2014-12-31,JP1034,51320249972.44142,663887929.4402378,26602584094.5544,654939938.4829977
2014-12-31,JP1035,59574017913.62661,971534138.3986064,28388624866.98061,1222610101.559729
2014-12-31,JP1036,47284893777.85354,1029464515.5894568,24738317024.77803,1599438609.805172
2014-12-31,JP1037,21804157703.722202,1185073682.303406,23285062209.6079,1496039974.7137985
2014-12-31,JP1038,28817276726.903767,215274459.18489328,18797972684.205154,1360099011.351578
2014-12-31,JP1039,26174480193.689346,81543980.07301298,4189783001.1222506,72197040.70498495
2014-12-31,JP1040,41640687624.25072,-52265378.54614012,6780594523.826733,-318754395.7476059
2014-12-31,JP1041,29745007613.969105,451384633.12411267,7791668520.767423,554009451.3581556
2014-12-31,JP1042,84396174523.114,2294365862.571449,70258629179.02852,3103609200.856464
2014-12-31,JP1043,18891427356.137054,164456918.4903017,6448701794.698791,193488019.550608
2014-12-31,JP1044,81015514437.31163,742717641.5278403,35169599206.92995,919705603.9246087
2014-12-31,JP1045,28017857233.313877,499708925.4403272,8307800099.819356,172489150.19766214
2014-12-31,JP1046,33617079301.165134,575129452.7100654,13142499072.623615,765172608.5241466
2014-12-31,JP1047,90411070065.57016,1196429835.4109051,29144111601.360237,1604454372.432531
2014-12-31,JP1048,3407981842.5438733,71046002.2505883,1424217239.48009,48533272.90654404
2014-12-31,JP1049,12385711876.763355,85542809.07234973,2852338200.15553,219246856.7105594
2014-12-31,JP1050,5726821999.503229,34682494.56987886,2502351426.34154,91042157.19942753
2014-12-31,JP1051,2470042421.099537,70252124.40699066,1519810538.1684992,116633655.95979626
2014-12-31,JP1052,8490601950.038151,359867666.2746389,7367483963.055333,114196260.93233608
2014-12-31,JP1053,47567677356.07719,507030297.56217724,9045379489.87708,583267646.5123184
2014-12-31,JP1054,18558959500.81483,53833040.62339776,4556467621.3253765,183621881.6398994
2014-12-31,JP1055,30063931364.66974,375043426.09704125,16483565083.593405,741249724.7178819
2014-12-31,JP1056,81713023254.25124,2114893649.1344702,71152220457.45161,1605287937.2995334
2014-12-31,JP1057,148867402622.5271,1427526876.2315996,46508066891.39486,4012542547.430762
2014-12-31,JP1058,23513725476.98611,501245290.9459525,12741726185.358644,591149122.5331186
2014-12-31,JP1059,117337364844.67186,1766046518.3317194,52150017976.19895,2275383517.1529193
2014-12-31,JP1060,11328203285.565628,548541897.9452227,30369493827.478683,1601490213.2839673
2014-12-31,JP1061,14626678376.8212,362256016.839962,6238499598.340188,208907208.67479008
2014-12-31,JP1062,14357427169.101793,407445670.4180345,6521987083.071885,717703879.9602666
2014-12-31,JP1063,7494235495.411499,291433643.0781178,4436567590.988099,297078541.6753369
2014-12-31,JP1064,23079119820.57002,96546770.97802284,6022009932.288533,164327693.0443846
2014-12-31,JP1065,21373127727.303192,747725309.1599647,16455946629.129988,790102856.9917068
2014-12-31,JP1066,65196634074.09717,-135116594.4521672,35316648499.58355,1175633915.4743357
2014-12-31,JP1067,123049247280.05989,1445077489.7222347,34653112937.64876,849306238.2329195
2014-12-31,JP1068,4339017886.358878,25278619.220936038,1018595025.3920128,-21990094.76018785
2014-12-31,JP1069,48265643711.75017,1223459832.9367568,35466803701.334404,2149956119.759483
2014-12-31,JP1070,6565276136.512162,292087241.2705596,9115101260.4254,585832769.195523
2014-12-31,JP1071,38217204002.9692,824067815.7070171,22507217840.599937,1310800180.8942275
2014-12-31,JP1072,26295975365.598698,476733472.58185744,10555905328.12006,575567612.877273
2014-12-31,JP1073,3509629430.6723824,74668667.39519437,3048482838.729998,113919666.53817905
2014-12-31,JP1074,57788368695.870636,-902376460.2439508,11569389379.060875,456585086.9495202
2014-12-31,JP1075,20230455844.091026,-1428280.2666219273,4445511058.969522,108541153.15375273
2014-12-31,JP1076,17729591377.6947,290481645.8800804,9616934828.747822,446223350.5125553
2014-12-31,JP1077,8906758371.308,130836978.2449532,3700205713.722773,179122595.85849297
2014-12-31,JP1078,19867298883.88709,361088127.1830343,7342610775.288483,386415027.14765084
2014-12-31,JP1079,49268517192.60853,1083364583.7230656,18038446852.49183,882315222.4195453
2014-12-31,JP1080,30033442891.354042,810868056.9311931,10839855128.224073,348693323.2925492
2014-12-31,JP1081,57704837642.995605,849058558.5181117,22984731289.11964,1019399241.8229162
2014-12-31,JP1082,21845878023.479626,898819081.6368929,25209431969.343826,584341406.0299128
2014-12-31,JP1083,86811339818.57376,3280052454.404515,54832293317.198395,1475917847.3996673
2014-12-31,JP1084,12672811868.977066,-181972778.59111488,515294164.8471181,-267905295.45701045
2014-12-31,JP1085,8864127330.72965,92941767.09599608,3313812758.853362,152448722.10048604
2014-12-31,JP1086,72440615218.47235,-503393264.7955069,24807881461.58573,669608337.7755504
2014-12-31,JP1087,20752295621.333076,338877679.9376925,3667601328.1760073,459322801.04615265
2014-12-31,JP1088,132483760812.12938,1209653598.3374963,17582925654.238007,-830575743.8276254
2014-12-31,JP1089,74055486910.10287,650095676.0817065,16730929351.304495,1373354479.7898722
2014-12-31,JP1090,26118675547.13647,464181350.1390974,16924605899.190079,462572863.96553624
2014-12-31,JP1091,44236489207.30666,719063726.2017808,9189429857.401361,904008371.2804126
2014-12-31,JP1092,233429308904.62283,3124255263.957394,69181311076.3882,1885794367.599749
2014-12-31,JP1093,273972264142.69952,-1018615878.5072018,78407704935.8765,4316469535.551869
2014-12-31,JP1094,22459398711.21849,186093597.7849869,9890609807.229513,454783473.83593655
2014-12-31,JP1095,24634288915.59272,804325338.4336662,26325113737.265087,825165756.3964926
2014-12-31,JP1096,51546571197.504715,1887993075.0964592,42724440251.610016,2684386636.182847
2014-12-31,JP1097,8851917822.19844,406095800.8275112,8792123743.145535,449022194.9539174
2014-12-31,JP1098,40517431722.83615,307649204.2334924,19818261141.429874,1023678685.5203245
2014-12-31,JP1099,16450152908.81786,327854478.4316425,5603394387.397874,212943878.63722736
2014-12-31,JP1100,38013171030.21068,408056601.18968046,14029636117.072746,-423232948.81394446
2014-12-31,JP1101,17938536399.973484,255193757.40721518,6551831221.259845,402435941.1761566
2014-12-31,JP1102,5470843798.135683,96384116.27585062,2734941656.2842617,128811399.85747562
2014-12-31,JP1103,3382630316.404671,-43534741.60551795,640685953.6362581,86837932.29667808
2014-12-31,JP1104,6375550155.742002,169515520.26392967,4184504754.1270213,28368660.047700983
2014-12-31,JP1105,22341023765.936535,-93013964.41342597,8888974548.977463,412928949.4235972
2014-12-31,JP1106,16544624158.375248,607091921.9092677,18764721455.23622,809390829.9046143
2014-12-31,JP1107,136327857533.10738,4124807853.9626403,161756519480.3423,4929747177.376595
2014-12-31,JP1108,128823801044.12723,868771645.4406881,29149598691.723473,902538012.6168741
2014-12-31,JP1109,8308432454.126103,137004022.33858287,5169354014.5653715,26165493.989782546
2014-12-31,JP1110,22687265524.10773,266371786.91139656,6741168332.205984,381418920.05184644
2014-12-31,JP1111,18068716448.16547,477193838.41983044,5855350136.188509,346957670.4658516
2014-12-31,JP1112,18263668605.45943,672700092.1225644,9636751648.978514,322164377.3636389
2014-12-31,JP1113,16208591033.419481,1570785165.675963,27850737418.537746,1430743733.2250571
2014-12-31,JP1114,121643039160.67946,675733326.6193599,13009224804.901274,584985419.466619
2014-12-31,JP1115,12596735151.543564,112360997.31770316,5785078324.942495,146798692.27387488
2014-12-31,JP1116,66216409074.07497,1188695004.249972,3068398215.001608,-322331238.0133736
2014-12-31,JP1117,10190884290.893585,154052638.493536,3608787130.916547,211073188.69781268
2014-12-31,JP1118,48610033983.964676,354305707.08250684,7384383353.093416,295271586.26806253
2014-12-31,JP1119,298724410299.16156,8947422587.134905,109907408000.97594,6390470849.346001
2015-03-31,JP1000,27156023125.69606,361092218.6500053,4718322302.697889,295515503.7076233
2015-03-31,JP1001,43211997746.426254,-72492630.07015382,27153471108.843388,263761541.81247002
2015-03-31,JP1002,101229982480.13347,410950797.03497154,45340457798.28002,852095722.8242475
2015-03-31,JP1003,9674850084.455248,286103796.07250345,7373183048.824523,195024302.59943768
2015-03-31,JP1004,19843141488.050575,60820508.92753998,19466778890.026386,778344708.3219646
2015-03-31,JP1005,101850541436.41127,4050281687.707284,75789280218.05481,2896881023.818629
2015-03-31,JP1006,8729243410.838444,468834665.9479504,12499049638.547718,719308680.0369622
2015-03-31,JP1007,14355992261.145046,-91488624.78926338,2656501188.778808,392093354.8600019
2015-03-31,JP1008,27997570273.515263,-64068126.10552708,14815918516.494396,372864509.6892802
2015-03-31,JP1009,40288413639.6716,1668645440.0204093,20996626705.281746,504687159.21794385
2015-03-31,JP1010,32101086608.091522,1016713876.2142406,11652182649.287052,945056421.6464007
2015-03-31,JP1011,190826329738.5423,-142114070.54683498,17322819384.90109,2405907665.464957
